Spectral gain,, Spectral noise,, Inverted population,,Forward Pump power,,Backward Pump Power,,Lowest signal gain,,Forward ASE,,Backwards ASE
Wavelength (nm), Gain (dB), Wavelength (nm), Noise (dB),Position (cm), Inverted Population (%), Position (cm), Power (mW), Position(cm), Power (mW),Position (cm), Gain (dB),Position (cm), Forwards ASE sum (mW), Position(cm), Backwards ASE sum (mW)
,,,,0.9569569569569568,50.56838138079942,0.9569569569569568,72.77306523037657,0.9569569569569568,0,0.9569569569569568,1.5207361892916846,0.9569569569569568,0.000782181737760207,0.9569569569569568,0.0007049082411539753
,,,,0.9589589589589588,50.55507817282771,0.9589589589589588,72.72062041903347,0.9589589589589588,0,0.9589589589589588,1.5226963021961044,0.9589589589589588,0.0007838894668884904,0.9589589589589588,0.0007032413213293368
,,,,0.960960960960961,50.541789765528044,0.960960960960961,72.66819932329598,0.960960960960961,0,0.960960960960961,1.5246521908357633,0.960960960960961,0.0007855972381776685,0.960960960960961,0.0007015761685030611
,,,,0.9629629629629629,50.528516139994885,0.9629629629629629,72.61580196202472,0.9629629629629629,0,0.9629629629629629,1.5266038599096512,0.9629629629629629,0.0007873050502924839,0.9629629629629629,0.0006999127783368337
,,,,0.9649649649649648,50.51525727734096,0.9649649649649648,72.56342835399902,0.9649649649649648,0,0.9649649649649648,1.528551314110755,0.9649649649649648,0.0007890129018999103,0.9649649649649648,0.0006982511465036727
,,,,0.9669669669669669,50.50201315869726,0.9669669669669669,72.51107851791711,0.9669669669669669,0,0.9669669669669669,1.530494558126061,0.9669669669669669,0.0007907207916691526,0.9669669669669669,0.000696591268687888
,,,,0.9689689689689689,50.48878376521312,0.9689689689689689,72.45875247239638,0.9689689689689689,0,0.9689689689689689,1.5324335966365656,0.9689689689689689,0.0007924287182716456,0.9689689689689689,0.0006949331405850511
,,,,0.9709709709709708,50.47556907805628,0.9709709709709708,72.4064502359734,0.9709709709709708,0,0.9709709709709708,1.5343684343172772,0.9709709709709708,0.0007941366803810541,0.9709709709709708,0.0006932767579019567
,,,,0.9729729729729729,50.46236907841275,0.9729729729729729,72.35417182710405,0.9729729729729729,0,0.9729729729729729,1.5362990758372241,0.9729729729729729,0.0007958446766732718,0.9729729729729729,0.0006916221163565914
,,,,0.9749749749749749,50.449183747487034,0.9749749749749749,72.30191726416383,0.9749749749749749,0,0.9749749749749749,1.5382255258594588,0.9749749749749749,0.0007975527058264191,0.9749749749749749,0.0006899692116780942
,,,,0.9769769769769769,50.436013066502106,0.9769769769769769,72.24968656544792,0.9769769769769769,0,0.9769769769769769,1.540147789041066,0.9769769769769769,0.0007992607665208446,0.9769769769769769,0.0006883180396067253
,,,,0.9789789789789789,50.42285701669932,0.9789789789789789,72.19747974917126,0.9789789789789789,0,0.9789789789789789,1.542065870033165,0.9789789789789789,0.0008009688574391226,0.9789789789789789,0.0006866685958938306
,,,,0.9809809809809809,50.40971557933861,0.9809809809809809,72.14529683346883,0.9809809809809809,0,0.9809809809809809,1.5439797734809215,0.9809809809809809,0.0008026769772660533,0.9809809809809809,0.0006850208763018072
,,,,0.982982982982983,50.39658873569833,0.982982982982983,72.09313783639571,0.982982982982983,0,0.982982982982983,1.5458895040235454,0.982982982982983,0.0008043851246886599,0.982982982982983,0.0006833748766040694
,,,,0.9849849849849849,50.383476467075525,0.9849849849849849,72.0410027759273,0.9849849849849849,0,0.9849849849849849,1.547795066294304,0.9849849849849849,0.0008060932983961925,0.9849849849849849,0.000681730592585014
,,,,0.9869869869869868,50.37037875478567,0.9869869869869868,71.98889166995937,0.9869869869869868,0,0.9869869869869868,1.5496964649205256,0.9869869869869868,0.0008078014970801209,0.9869869869869868,0.0006800880200399851
,,,,0.988988988988989,50.35729558016292,0.988988988988989,71.93680453630837,0.988988988988989,0,0.988988988988989,1.5515937045236008,0.988988988988989,0.0008095097194341386,0.988988988988989,0.0006784471547752435
,,,,0.990990990990991,50.34422692456001,0.990990990990991,71.88474139271139,0.990990990990991,0,0.990990990990991,1.5534867897189972,0.990990990990991,0.0008112179641541605,0.990990990990991,0.0006768079926079303
,,,,0.9929929929929928,50.331172769348406,0.9929929929929928,71.83270225682648,0.9929929929929928,0,0.9929929929929928,1.5553757251162568,0.9929929929929928,0.0008129262299383201,0.9929929929929928,0.0006751705293660316
,,,,0.994994994994995,50.31813309591815,0.994994994994995,71.78068714623267,0.994994994994995,0,0.994994994994995,1.5572605153190073,0.994994994994995,0.0008146345154869715,0.994994994994995,0.0006735347608883499
,,,,0.996996996996997,50.30510788567805,0.996996996996997,71.72869607843019,0.996996996996997,0,0.996996996996997,1.5591411649249676,0.996996996996997,0.0008163428195026879,0.996996996996997,0.0006719006830244656
,,,,0.9989989989989989,50.29209712005563,0.9989989989989989,71.67672907084065,0.9989989989989989,0,0.9989989989989989,1.5610176785259509,0.9989989989989989,0.0008180511406902591,0.9989989989989989,0.0006702682916347054
,,,,1.001001001001001,50.27910078049705,1.001001001001001,71.6247861408071,1.001001001001001,0,1.001001001001001,1.5628900607078713,1.001001001001001,0.0008197594777566917,1.001001001001001,0.000668637582590111
,,,,1.0030030030030028,50.26611884846749,1.0030030030030028,71.57286730559424,1.0030030030030028,0,1.0030030030030028,1.5647583160507539,1.0030030030030028,0.000821467829411208,1.0030030030030028,0.000667008551772403
,,,,1.0050050050050048,50.25315130545064,1.0050050050050048,71.52097258238857,1.0050050050050048,0,1.0050050050050048,1.5666224491287353,1.0050050050050048,0.0008231761943652446,1.0050050050050048,0.0006653811950739483
,,,,1.007007007007007,50.240198132949224,1.007007007007007,71.46910198829849,1.007007007007007,0,1.007007007007007,1.5684824645100728,1.007007007007007,0.0008248845713324544,1.007007007007007,0.0006637555083977289
,,,,1.009009009009009,50.22725931248468,1.009009009009009,71.41725554035452,1.009009009009009,0,1.009009009009009,1.5703383667571493,1.009009009009009,0.0008265929590286994,1.009009009009009,0.000662131487657308
,,,,1.0110110110110109,50.21433482559736,1.0110110110110109,71.36543325550942,1.0110110110110109,0,1.0110110110110109,1.5721901604264796,1.0110110110110109,0.0008283013561720564,1.0110110110110109,0.0006605091287767964
,,,,1.013013013013013,50.20142465384653,1.013013013013013,71.31363515063828,1.013013013013013,0,1.013013013013013,1.574037850068717,1.013013013013013,0.0008300097614828113,1.013013013013013,0.0006588884276908222
,,,,1.015015015015015,50.188528778810266,1.015015015015015,71.26186124253879,1.015015015015015,0,1.015015015015015,1.5758814402286578,1.015015015015015,0.0008317181736834624,1.015015015015015,0.0006572693803444951
,,,,1.017017017017017,50.175647182085655,1.017017017017017,71.21011154793129,1.017017017017017,0,1.017017017017017,1.5777209354452468,1.017017017017017,0.0008334265914987147,1.017017017017017,0.0006556519826933767
,,,,1.019019019019019,50.16277984528872,1.019019019019019,71.15838608345895,1.019019019019019,0,1.019019019019019,1.5795563402515889,1.019019019019019,0.0008351350136554813,1.019019019019019,0.0006540362307034479
,,,,1.0210210210210209,50.14992675005442,1.0210210210210209,71.10668486568794,1.0210210210210209,0,1.0210210210210209,1.5813876591749465,1.0210210210210209,0.0008368434388828826,1.0210210210210209,0.0006524221203510754
,,,,1.0230230230230228,50.137087878036745,1.0230230230230228,71.05500791110754,1.0230230230230228,0,1.0230230230230228,1.5832148967367528,1.0230230230230228,0.0008385518659122466,1.0230230230230228,0.00065080964762298
,,,,1.025025025025025,50.1242632109087,1.025025025025025,71.0033552361303,1.025025025025025,0,1.025025025025025,1.5850380574526137,1.025025025025025,0.0008402602934771032,1.025025025025025,0.0006491988085162063
,,,,1.027027027027027,50.11145273036228,1.027027027027027,70.95172685709223,1.027027027027027,0,1.027027027027027,1.5868571458323155,1.027027027027027,0.000841968720313189,1.027027027027027,0.0006475895990380879
,,,,1.029029029029029,50.098656418108575,1.029029029029029,70.90012279025288,1.029029029029029,0,1.029029029029029,1.5886721663798307,1.029029029029029,0.0008436771451584411,1.029029029029029,0.0006459820152062191
,,,,1.031031031031031,50.08587425587767,1.031031031031031,70.84854305179555,1.031031031031031,0,1.031031031031031,1.5904831235933228,1.031031031031031,0.0008453855667529997,1.031031031031031,0.0006443760530484198
,,,,1.0330330330330328,50.073106225418854,1.0330330330330328,70.79698765782739,1.0330330330330328,0,1.0330330330330328,1.5922900219651566,1.0330330330330328,0.0008470939838392054,1.0330330330330328,0.0006427717086027072
,,,,1.0350350350350348,50.06035230850045,1.0350350350350348,70.74545662437957,1.0350350350350348,0,1.0350350350350348,1.5940928659818976,1.0350350350350348,0.0008488023951615986,1.0350350350350348,0.0006411689779172622
,,,,1.037037037037037,50.047612486909955,1.037037037037037,70.69394996740746,1.037037037037037,0,1.037037037037037,1.595891660124324,1.037037037037037,0.0008505107994669184,1.037037037037037,0.0006395678570503984
,,,,1.039039039039039,50.03488674245394,1.039039039039039,70.64246770279073,1.039039039039039,0,1.039039039039039,1.5976864088674292,1.039039039039039,0.0008522191955041003,1.039039039039039,0.0006379683420705318
,,,,1.041041041041041,50.022175056958204,1.041041041041041,70.59100984633348,1.041041041041041,0,1.041041041041041,1.599477116680431,1.041041041041041,0.0008539275820242766,1.041041041041041,0.0006363704290561495
,,,,1.043043043043043,50.00947741226775,1.043043043043043,70.53957641376445,1.043043043043043,0,1.043043043043043,1.6012637880267733,1.043043043043043,0.0008556359577807757,1.043043043043043,0.0006347741140957779
,,,,1.045045045045045,49.99679379024668,1.045045045045045,70.48816742073713,1.045045045045045,0,1.045045045045045,1.6030464273641376,1.045045045045045,0.0008573443215291208,1.045045045045045,0.0006331793932879519
,,,,1.047047047047047,49.98412417277843,1.047047047047047,70.43678288282993,1.047047047047047,0,1.047047047047047,1.6048250391444436,1.047047047047047,0.0008590526720270253,1.047047047047047,0.0006315862627411855
,,,,1.049049049049049,49.97146854176559,1.049049049049049,70.38542281554632,1.049049049049049,0,1.049049049049049,1.6065996278138608,1.049049049049049,0.0008607610080343958,1.049049049049049,0.0006299947185739392
,,,,1.051051051051051,49.95882687913004,1.051051051051051,70.33408723431491,1.051051051051051,0,1.051051051051051,1.6083701978128078,1.051051051051051,0.0008624693283133313,1.051051051051051,0.000628404756914591
,,,,1.0530530530530529,49.94619916681294,1.0530530530530529,70.28277615448972,1.0530530530530529,0,1.0530530530530529,1.6101367535759672,1.0530530530530529,0.0008641776316281177,1.0530530530530529,0.000626816373901405
,,,,1.055055055055055,49.933585386774716,1.055055055055055,70.23148959135024,1.055055055055055,0,1.055055055055055,1.6118992995322834,1.055055055055055,0.0008658859167452322,1.055055055055055,0.0006252295656825019
,,,,1.057057057057057,49.92098552099503,1.057057057057057,70.1802275601016,1.057057057057057,0,1.057057057057057,1.6136578401049748,1.057057057057057,0.0008675941824333364,1.057057057057057,0.0006236443284158272
,,,,1.059059059059059,49.90839955147303,1.059059059059059,70.12899007587471,1.059059059059059,0,1.059059059059059,1.615412379711535,1.059059059059059,0.0008693024274632807,1.059059059059059,0.0006220606582691231
,,,,1.0610610610610611,49.89582746022701,1.0610610610610611,70.07777715372643,1.0610610610610611,0,1.0610610610610611,1.6171629227637436,1.0610610610610611,0.000871010650608098,1.0610610610610611,0.0006204785514198967
,,,,1.0630630630630629,49.88326922929479,1.0630630630630629,70.02658880863969,1.0630630630630629,0,1.0630630630630629,1.618909473667669,1.0630630630630629,0.0008727188506430062,1.0630630630630629,0.0006188980040553904
,,,,1.0650650650650648,49.870724840733324,1.0650650650650648,69.97542505552362,1.0650650650650648,0,1.0650650650650648,1.6206520368236759,1.0650650650650648,0.0008744270263454068,1.0650650650650648,0.0006173190123725524
,,,,1.067067067067067,49.858194276619216,1.067067067067067,69.92428590921378,1.067067067067067,0,1.067067067067067,1.622390616626431,1.067067067067067,0.0008761351764948803,1.067067067067067,0.0006157415725780086
,,,,1.069069069069069,49.84567751904823,1.069069069069069,69.87317138447219,1.069069069069069,0,1.069069069069069,1.6241252174649112,1.069069069069069,0.0008778432998731895,1.069069069069069,0.0006141656808880286
,,,,1.071071071071071,49.83317455013571,1.071071071071071,69.82208149598756,1.071071071071071,0,1.071071071071071,1.6258558437224047,1.071071071071071,0.0008795513952642744,1.071071071071071,0.000612591333528501
,,,,1.073073073073073,49.82068535201629,1.073073073073073,69.77101625837543,1.073073073073073,0,1.073073073073073,1.6275824997765234,1.073073073073073,0.000881259461454254,1.073073073073073,0.0006110185267348995
,,,,1.075075075075075,49.80820990684413,1.075075075075075,69.71997568617823,1.075075075075075,0,1.075075075075075,1.6293051899992053,1.075075075075075,0.0008829674972314232,1.075075075075075,0.0006094472567522582
,,,,1.077077077077077,49.79574819679279,1.077077077077077,69.66895979386555,1.077077077077077,0,1.077077077077077,1.6310239187567204,1.077077077077077,0.0008846755013862523,1.077077077077077,0.0006078775198351379
,,,,1.079079079079079,49.783300204055294,1.079079079079079,69.61796859583421,1.079079079079079,0,1.079079079079079,1.6327386904096808,1.079079079079079,0.0008863834727113851,1.079079079079079,0.0006063093122475998
,,,,1.081081081081081,49.77086591084416,1.081081081081081,69.56700210640841,1.081081081081081,0,1.081081081081081,1.6344495093130402,1.081081081081081,0.000888091410001639,1.081081081081081,0.0006047426302631766
,,,,1.083083083083083,49.75844529939142,1.083083083083083,69.51606033983988,1.083083083083083,0,1.083083083083083,1.636156379816107,1.083083083083083,0.0008897993120540015,1.083083083083083,0.0006031774701648397
,,,,1.085085085085085,49.74603835194852,1.085085085085085,69.46514331030806,1.085085085085085,0,1.085085085085085,1.6378593062625466,1.085085085085085,0.0008915071776676329,1.085085085085085,0.0006016138282449753
,,,,1.087087087087087,49.73364505078651,1.087087087087087,69.41425103192019,1.087087087087087,0,1.087087087087087,1.639558292990389,1.087087087087087,0.0008932150056438588,1.087087087087087,0.0006000517008053545
,,,,1.0890890890890892,49.72126537819593,1.0890890890890892,69.36338351871146,1.0890890890890892,0,1.0890890890890892,1.6412533443320334,1.0890890890890892,0.0008949227947861752,1.0890890890890892,0.0005984910841571005
,,,,1.091091091091091,49.708899316486814,1.091091091091091,69.31254078464522,1.091091091091091,0,1.091091091091091,1.6429444646142566,1.091091091091091,0.0008966305439002436,1.091091091091091,0.0005969319746206655
,,,,1.0930930930930929,49.69654684798888,1.0930930930930929,69.26172284361304,1.0930930930930929,0,1.0930930930930929,1.6446316581582172,1.0930930930930929,0.0008983382517938909,1.0930930930930929,0.0005953743685257987
,,,,1.095095095095095,49.684207955051185,1.095095095095095,69.21092970943492,1.095095095095095,0,1.095095095095095,1.646314929279464,1.095095095095095,0.0009000459172771054,1.095095095095095,0.0005938182622115193
,,,,1.097097097097097,49.67188262004261,1.097097097097097,69.16016139585939,1.097097097097097,0,1.097097097097097,1.6479942822879403,1.097097097097097,0.0009017535391620431,1.097097097097097,0.0005922636520260891
,,,,1.099099099099099,49.65957082535142,1.099099099099099,69.10941791656366,1.099099099099099,0,1.099099099099099,1.6496697214879896,1.099099099099099,0.0009034611162630142,1.099099099099099,0.0005907105343269816
,,,,1.1011011011011012,49.64727255338557,1.1011011011011012,69.05869928515379,1.1011011011011012,0,1.1011011011011012,1.6513412511783663,1.1011011011011012,0.0009051686473964945,1.1011011011011012,0.0005891589054808562
,,,,1.103103103103103,49.634987786572594,1.103103103103103,69.00800551516483,1.103103103103103,0,1.103103103103103,1.6530088756522343,1.103103103103103,0.0009068761313811153,1.103103103103103,0.0005876087618635292
,,,,1.105105105105105,49.622716507359634,1.105105105105105,68.95733662006091,1.105105105105105,0,1.105105105105105,1.6546725991971813,1.105105105105105,0.0009085835670376654,1.105105105105105,0.0005860600998599467
,,,,1.107107107107107,49.61045869821355,1.107107107107107,68.90669261323548,1.107107107107107,0,1.107107107107107,1.6563324260952204,1.107107107107107,0.0009102909531890902,1.107107107107107,0.0005845129158641558
,,,,1.109109109109109,49.598214341620626,1.109109109109109,68.85607350801135,1.109109109109109,0,1.109109109109109,1.6579883606227956,1.109109109109109,0.0009119982886604887,1.109109109109109,0.0005829672062792776
,,,,1.111111111111111,49.585983420086976,1.111111111111111,68.80547931764087,1.111111111111111,0,1.111111111111111,1.6596404070507922,1.111111111111111,0.000913705572279112,1.111111111111111,0.0005814229675174787
,,,,1.1131131131131131,49.573765916138356,1.1131131131131131,68.75491005530615,1.1131131131131131,0,1.1131131131131131,1.661288569644539,1.1131131131131131,0.0009154128028743652,1.1131131131131131,0.000579880195999945
,,,,1.115115115115115,49.56156181232002,1.115115115115115,68.70436573411908,1.115115115115115,0,1.115115115115115,1.6629328526638163,1.115115115115115,0.0009171199792778025,1.115115115115115,0.0005783388881568534
,,,,1.117117117117117,49.54937109119716,1.117117117117117,68.65384636712153,1.117117117117117,0,1.117117117117117,1.6645732603628614,1.117117117117117,0.0009188271003231261,1.117117117117117,0.0005767990404273439
,,,,1.119119119119119,49.5371937353544,1.119119119119119,68.60335196728552,1.119119119119119,0,1.119119119119119,1.666209796990378,1.119119119119119,0.0009205341648461869,1.119119119119119,0.0005752606492594939
,,,,1.121121121121121,49.525029727396145,1.121121121121121,68.55288254751332,1.121121121121121,0,1.121121121121121,1.667842466789537,1.121121121121121,0.0009222411716849813,1.121121121121121,0.000573723711110289
,,,,1.123123123123123,49.51287904994659,1.123123123123123,68.50243812063759,1.123123123123123,0,1.123123123123123,1.669471273997987,1.123123123123123,0.0009239481196796515,1.123123123123123,0.0005721882224455986
,,,,1.125125125125125,49.50074168564951,1.125125125125125,68.45201869942157,1.125125125125125,0,1.125125125125125,1.6710962228478587,1.125125125125125,0.0009256550076724808,1.125125125125125,0.0005706541797401459
,,,,1.127127127127127,49.48861761716839,1.127127127127127,68.40162429655915,1.127127127127127,0,1.127127127127127,1.6727173175657728,1.127127127127127,0.0009273618345078965,1.127127127127127,0.0005691215794774832
,,,,1.129129129129129,49.47650682718655,1.129129129129129,68.35125492467509,1.129129129129129,0,1.129129129129129,1.6743345623728436,1.129129129129129,0.0009290685990324657,1.129129129129129,0.0005675904181499643
,,,,1.1311311311311312,49.46440929840695,1.1311311311311312,68.30091059632508,1.1311311311311312,0,1.1311311311311312,1.6759479614846884,1.1311311311311312,0.0009307753000948943,1.1311311311311312,0.0005660606922587175
,,,,1.1331331331331331,49.45232501355227,1.1331331331331331,68.25059132399596,1.1331331331331331,0,1.1331331331331331,1.6775575191114303,1.1331331331331331,0.0009324819365460258,1.1331331331331331,0.0005645323983136199
,,,,1.135135135135135,49.44025395536502,1.135135135135135,68.20029712010583,1.135135135135135,0,1.135135135135135,1.6791632394577092,1.135135135135135,0.0009341885072388392,1.135135135135135,0.0005630055328332693
,,,,1.137137137137137,49.42819610660739,1.137137137137137,68.15002799700416,1.137137137137137,0,1.137137137137137,1.6807651267226813,1.137137137137137,0.00093589501102845,1.137137137137137,0.0005614800923449594
,,,,1.139139139139139,49.416151450061314,1.139139139139139,68.09978396697196,1.139139139139139,0,1.139139139139139,1.6823631851000342,1.139139139139139,0.0009376014467721046,1.139139139139139,0.0005599560733846533
,,,,1.141141141141141,49.404119968528605,1.141141141141141,68.04956504222191,1.141141141141141,0,1.141141141141141,1.6839574187779838,1.141141141141141,0.0009393078133291846,1.141141141141141,0.0005584334724969551
,,,,1.1431431431431431,49.392101644830696,1.1431431431431431,67.99937123489856,1.1431431431431431,0,1.1431431431431431,1.685547831939288,1.1431431431431431,0.0009410141095611974,1.1431431431431431,0.0005569122862350862
,,,,1.145145145145145,49.380096461808876,1.145145145145145,67.94920255707835,1.145145145145145,0,1.145145145145145,1.6871344287612482,1.145145145145145,0.0009427203343317829,1.145145145145145,0.0005553925111608586
,,,,1.147147147147147,49.36810440232422,1.147147147147147,67.89905902076988,1.147147147147147,0,1.147147147147147,1.68871721341572,1.147147147147147,0.0009444264865067066,1.147147147147147,0.0005538741438446482
,,,,1.149149149149149,49.35612544925754,1.149149149149149,67.84894063791397,1.149149149149149,0,1.149149149149149,1.6902961900691134,1.149149149149149,0.0009461325649538604,1.149149149149149,0.0005523571808653693
,,,,1.151151151151151,49.344159585509495,1.151151151151151,67.7988474203838,1.151151151151151,0,1.151151151151151,1.6918713628824062,1.151151151151151,0.0009478385685432612,1.151151151151151,0.0005508416188104485
,,,,1.153153153153153,49.33220679400053,1.153153153153153,67.74877937998507,1.153153153153153,0,1.153153153153153,1.6934427360111448,1.153153153153153,0.0009495444961470477,1.153153153153153,0.0005493274542757988
,,,,1.155155155155155,49.32026705767087,1.155155155155155,67.69873652845618,1.155155155155155,0,1.155155155155155,1.6950103136054526,1.155155155155155,0.0009512503466394794,1.155155155155155,0.0005478146838657951
,,,,1.157157157157157,49.30834035948059,1.157157157157157,67.6487188774683,1.157157157157157,0,1.157157157157157,1.6965740998100374,1.157157157157157,0.0009529561188969381,1.157157157157157,0.0005463033041932477
,,,,1.159159159159159,49.2964266824095,1.159159159159159,67.59872643862555,1.159159159159159,0,1.159159159159159,1.6981340987641937,1.159159159159159,0.0009546618117979213,1.159159159159159,0.000544793311879376
,,,,1.1611611611611612,49.2845260094573,1.1611611611611612,67.54875922346511,1.1611611611611612,0,1.1611611611611612,1.6996903146018152,1.1611611611611612,0.0009563674242230459,1.1611611611611612,0.0005432847035537852
,,,,1.1631631631631631,49.272638323643484,1.1631631631631631,67.4988172434574,1.1631631631631631,0,1.1631631631631631,1.7012427514513953,1.1631631631631631,0.0009580729550550413,1.1631631631631631,0.0005417774758544388
,,,,1.165165165165165,49.26076360800739,1.165165165165165,67.44890051000617,1.165165165165165,0,1.165165165165165,1.7027914134360367,1.165165165165165,0.0009597784031787528,1.165165165165165,0.0005402716254276341
,,,,1.167167167167167,49.24890184560817,1.167167167167167,67.39900903444871,1.167167167167167,0,1.167167167167167,1.7043363046734563,1.167167167167167,0.0009614837674811384,1.167167167167167,0.0005387671489279787
,,,,1.169169169169169,49.237053019524765,1.169169169169169,67.34914282805589,1.169169169169169,0,1.169169169169169,1.7058774292759926,1.169169169169169,0.0009631890468512635,1.169169169169169,0.0005372640430183628
,,,,1.171171171171171,49.22521711285607,1.171171171171171,67.2993019020324,1.171171171171171,0,1.171171171171171,1.7074147913506104,1.171171171171171,0.0009648942401803063,1.171171171171171,0.000535762304369935
,,,,1.1731731731731732,49.213394108720706,1.1731731731731732,67.24948626751682,1.1731731731731732,0,1.1731731731731732,1.7089483949989086,1.1731731731731732,0.0009665993463615501,1.1731731731731732,0.0005342619296620792
,,,,1.1751751751751751,49.2015839902572,1.1751751751751751,67.19969593558177,1.1751751751751751,0,1.1751751751751751,1.7104782443171265,1.1751751751751751,0.0009683043642903867,1.1751751751751751,0.0005327629155823872
,,,,1.177177177177177,49.18978674062391,1.177177177177177,67.14993091723407,1.177177177177177,0,1.177177177177177,1.7120043433961478,1.177177177177177,0.0009700092928643093,1.177177177177177,0.0005312652588266352
,,,,1.179179179179179,49.17800234299903,1.179179179179179,67.10019122341488,1.179179179179179,0,1.179179179179179,1.7135266963215119,1.179179179179179,0.0009717141309829161,1.179179179179179,0.0005297689560987593
,,,,1.181181181181181,49.16623078058057,1.181181181181181,67.05047686499981,1.181181181181181,0,1.181181181181181,1.7150453071734133,1.181181181181181,0.0009734188775479063,1.181181181181181,0.0005282740041108314
,,,,1.1831831831831832,49.15447203658651,1.1831831831831832,67.00078785279905,1.1831831831831832,0,1.1831831831831832,1.7165601800267152,1.1831831831831832,0.0009751235314630779,1.1831831831831832,0.0005267803995830319
,,,,1.1851851851851851,49.14272609425462,1.1851851851851851,66.95112419755756,1.1851851851851851,0,1.1851851851851851,1.7180713189509493,1.1851851851851851,0.0009768280916343285,1.1851851851851851,0.0005252881392436292
,,,,1.187187187187187,49.13099293684249,1.187187187187187,66.90148590995516,1.187187187187187,0,1.187187187187187,1.7195787280103267,1.187187187187187,0.000978532556969651,1.187187187187187,0.0005237972198289532
,,,,1.1891891891891893,49.1192725476276,1.1891891891891893,66.85187300060666,1.1891891891891893,0,1.1891891891891893,1.721082411263741,1.1891891891891893,0.0009802369263791336,1.1891891891891893,0.00052230763808337
,,,,1.1911911911911912,49.107564909907346,1.1911911911911912,66.80228548006208,1.1911911911911912,0,1.1911911911911912,1.7225823727647787,1.1911911911911912,0.000981941198774958,1.1911911911911912,0.0005208193907592615
,,,,1.1931931931931932,49.09587000699889,1.1931931931931932,66.75272335880668,1.1931931931931932,0,1.1931931931931932,1.7240786165617206,1.1931931931931932,0.0009836453730713967,1.1931931931931932,0.0005193324746169965
,,,,1.1951951951951951,49.084187822239386,1.1951951951951951,66.70318664726116,1.1951951951951951,0,1.1951951951951951,1.725571146697552,1.1951951951951951,0.000985349448184814,1.1951951951951951,0.0005178468864249097
,,,,1.197197197197197,49.0725183389857,1.197197197197197,66.65367535578177,1.197197197197197,0,1.197197197197197,1.727059967209967,1.197197197197197,0.0009870534230336622,1.197197197197197,0.0005163626229592787
,,,,1.199199199199199,49.060861540614695,1.199199199199199,66.60418949466047,1.199199199199199,0,1.199199199199199,1.7285450821313741,1.199199199199199,0.0009887572965384787,1.199199199199199,0.0005148796810042966
,,,,1.2012012012012012,49.04921741052305,1.2012012012012012,66.55472907412505,1.2012012012012012,0,1.2012012012012012,1.7300264954889075,1.2012012012012012,0.0009904610676218883,1.2012012012012012,0.0005133980573520508
,,,,1.2032032032032032,49.03758593212732,1.2032032032032032,66.50529410433926,1.2032032032032032,0,1.2032032032032032,1.7315042113044246,1.2032032032032032,0.0009921647352085982,1.2032032032032032,0.0005119177488024986
,,,,1.2052052052052051,49.02596708886393,1.2052052052052051,66.45588459540294,1.2052052052052051,0,1.2052052052052051,1.7329782335945219,1.2052052052052051,0.000993868298225398,1.2052052052052051,0.0005104387521634444
,,,,1.207207207207207,49.01436086418916,1.207207207207207,66.40650055735222,1.207207207207207,0,1.207207207207207,1.734448566370534,1.207207207207207,0.0009955717556011574,1.207207207207207,0.0005089610642505145
,,,,1.209209209209209,49.00276724157921,1.209209209209209,66.35714200015953,1.209209209209209,0,1.209209209209209,1.7359152136385434,1.209209209209209,0.0009972751062668247,1.209209209209209,0.0005074846818871349
,,,,1.211211211211211,48.9911862045301,1.211211211211211,66.3078089337339,1.211211211211211,0,1.211211211211211,1.7373781793993859,1.211211211211211,0.000998978349155426,1.211211211211211,0.0005060096019045079
,,,,1.2132132132132132,48.97961773655774,1.2132132132132132,66.25850136792093,1.2132132132132132,0,1.2132132132132132,1.7388374676486587,1.2132132132132132,0.0010006814832020604,1.2132132132132132,0.0005045358211415882
,,,,1.2152152152152151,48.96806182119793,1.2152152152152151,66.20921931250305,1.2152152152152151,0,1.2152152152152151,1.7402930823767244,1.2152152152152151,0.0010023845073439037,1.2152152152152151,0.0005030633364450594
,,,,1.217217217217217,48.95651844200626,1.217217217217217,66.15996277719958,1.217217217217217,0,1.217217217217217,1.7417450275687152,1.217217217217217,0.001004087420520202,1.217217217217217,0.000501592144669312
,,,,1.2192192192192193,48.94498758255834,1.2192192192192193,66.11073177166692,1.2192192192192193,0,1.2192192192192193,1.7431933072045467,1.2192192192192193,0.0010057902216722705,1.2192192192192193,0.0005001222426764202
,,,,1.2212212212212212,48.9334692264495,1.2212212212212212,66.0615263054986,1.2212212212212212,0,1.2212212212212212,1.7446379252589173,1.2212212212212212,0.0010074929097434971,1.2212212212212212,0.0004986536273361169
,,,,1.2232232232232232,48.92196335729501,1.2232232232232232,66.01234638822554,1.2232232232232232,0,1.2232232232232232,1.7460788857013174,1.2232232232232232,0.0010091954836793319,1.2232232232232232,0.0004971862955257739
,,,,1.2252252252252251,48.91046995873003,1.2252252252252251,65.96319202931605,1.2252252252252251,0,1.2252252252252251,1.7475161924960336,1.2252252252252251,0.001010897942427293,1.2252252252252251,0.000495720244130376
,,,,1.227227227227227,48.898989014409494,1.227227227227227,65.91406323817608,1.227227227227227,0,1.227227227227227,1.748949849602159,1.227227227227227,0.0010126002849369612,1.227227227227227,0.0004942554700425006
